dataset_index,history_id,true_label,phrase,target_type,dimension,dimension_value,configured_gender,indicator_name,baseline_p_male,ablated_p_male,effect_of_phrase_presence_on_p_male
2912,e56cd5f8f13a511668d91caffbace597a1805d5e0fe1ffcd6ef82725c0dd3d30,Male,spend,Neutral template control,Control,Control,Control,Fixed template word,0.9999966621398926,0.9998290538787842,0.00016760826110839844
2919,e23896757ef06554fd437e6964fc9af28d0c5eb620708086063e7a310339b85e,Male,spend,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
2921,2115dd4f0b4d1daa10d9276f0bd552499fe4da4eb668038855a3fa869aba7c63,Male,spend,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
2925,a8e41a55cfdfa4f07e6862d15f2beb327b2955887bd08698a8cd30192e2cface,Male,spend,Neutral template control,Control,Control,Control,Fixed template word,1.0,0.9999998807907104,1.1920928955078125e-07
2929,b528055cc517058037687e1a89ebe38e31825be5b7911e6d0f3307ed3463827c,Male,spend,Neutral template control,Control,Control,Control,Fixed template word,0.9999970197677612,0.9998555183410645,0.00014150142669677734
2936,8f7108622eab3c9c9d08b5cda96f2bec94b040a1eb7130980b0e96cca8fd43a2,Male,spend,Neutral template control,Control,Control,Control,Fixed template word,0.9999263286590576,0.9978651404380798,0.002061188220977783
2950,e1931e6e60e04551e6de97fa36669610882f4da442a9c9035aee5f01418c1c16,Male,spend,Neutral template control,Control,Control,Control,Fixed template word,0.9999861717224121,0.9997221827507019,0.0002639889717102051
2961,ff61ebf02a3edbee08b3de21bc4a96548e96334089994091f8a525d5fb13b964,Male,spend,Neutral template control,Control,Control,Control,Fixed template word,0.9998453855514526,0.9964983463287354,0.003347039222717285
2969,34d45ffb434a0c272bd2f3f9dcaf1a997f28978e065ada5a36767d47b4a4d62d,Male,spend,Neutral template control,Control,Control,Control,Fixed template word,0.9951223731040955,0.9110470414161682,0.08407533168792725
2980,504c2919e09533b49e581c175c7637a5448914c9a9195e379691d48aaa0bce61,Male,spend,Neutral template control,Control,Control,Control,Fixed template word,0.9999998807907104,0.9999996423721313,2.384185791015625e-07
2990,d1313fadd7bd6ec07b78f458b395ea3f356b486163819bd403e2a848fdb8e737,Male,spend,Neutral template control,Control,Control,Control,Fixed template word,0.9999992847442627,0.9999886751174927,1.0609626770019531e-05
2994,ab7ede1750f8429c5adc4a32081f918a2c96d3aab5b7e2b0d71bec4377ef01b3,Male,spend,Neutral template control,Control,Control,Control,Fixed template word,0.9823427796363831,0.9600468277931213,0.02229595184326172
2999,c99136d010db62f2a94fafe71db20f1e49ff3f564ff10a9a3dfd13e636608771,Male,spend,Neutral template control,Control,Control,Control,Fixed template word,0.9994555115699768,0.9859554767608643,0.013500034809112549
3020,ae02d9ef15a24fb59a61c96712f26ced3530263a884638499865c7b320c28be6,Male,spend,Neutral template control,Control,Control,Control,Fixed template word,0.9968419075012207,0.9790846109390259,0.017757296562194824
3023,929f13dfe23ccdbc1002d7770bef7e81847de509decd0c658b1e4ea85ed24258,Male,spend,Neutral template control,Control,Control,Control,Fixed template word,0.9973094463348389,0.9717288017272949,0.025580644607543945
3025,34da5bef3509e70b3a744971325d6cb59d28b7483d3cc03a22a1ba5c8e9c6d91,Male,spend,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
3050,6d97efb6e5a715d848faf7ac1d07adb5aae6e1df710d1bb6ef733c24416f8472,Male,spend,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
3059,5860e2392179bf5391402f5df08d6e0710593e1b1a255d173b7134fa5cbff67f,Female,spend,Neutral template control,Control,Control,Control,Fixed template word,2.7477705089040683e-07,1.3158119038791938e-08,2.616189318516149e-07
3061,16d1fb5a78c18bc489842bf547adac5a6448909e71f48ad458391ae89550bd86,Female,spend,Neutral template control,Control,Control,Control,Fixed template word,0.0001930056605488062,0.00014850590378046036,4.449975676834583e-05
3068,4b5fae85d094ae7d592a05a17663c16091da858a220045683997145a988c39b5,Female,spend,Neutral template control,Control,Control,Control,Fixed template word,0.009015902876853943,0.00010917837062152103,0.008906724506232422
3081,c3869a19b820f531caf486b2a958016a3774d298f55a00f1886e2c2cd6d3cf6e,Female,spend,Neutral template control,Control,Control,Control,Fixed template word,0.005160455591976643,0.00031868909718468785,0.004841766494791955
3125,b97382f2c182eb312507145bee632a1c0b6b4d4de0c8fe00df491b16cccba32c,Female,spend,Neutral template control,Control,Control,Control,Fixed template word,1.2879116184194572e-05,1.4239719803299522e-06,1.145514420386462e-05
3139,90099337584dd38cc880a1de8bb69b43ff6abd16db33938ae8b37148476bc7f5,Female,spend,Neutral template control,Control,Control,Control,Fixed template word,0.006720562931150198,0.0002038139064097777,0.00651674902474042
3140,9248e0cc1ece50873a00fe5380ce4ee60c33eae9a7279d4ed40f4f3d2ad7ce06,Female,spend,Neutral template control,Control,Control,Control,Fixed template word,0.01526006031781435,0.0026036433409899473,0.012656416976824403
3147,7f0ef9e51b577c54c08b3a65fbffa0b31c877d4551d0bace75bd7e5752feb223,Female,spend,Neutral template control,Control,Control,Control,Fixed template word,2.9093547571079625e-09,2.570043067251504e-10,2.652350450382812e-09
3148,94fe594a174350c17c4ef2f65540935ce77df3a58508dd6475c20f17e77cc393,Female,spend,Neutral template control,Control,Control,Control,Fixed template word,2.0846027126708577e-09,3.3608346661218036e-10,1.7485192460586774e-09
3154,4b38e556f6ec189eb3d85abdbbe7c3778c3107e1d69fecfbed08c2b4b9a105d1,Female,spend,Neutral template control,Control,Control,Control,Fixed template word,1.1047858095025731e-07,8.250123917363794e-10,1.0965356855852093e-07
3169,00ac4a7ac7c5c3c3e51f30870ac94494ddd537ab14e7a35c720ae37dccf93ae6,Female,spend,Neutral template control,Control,Control,Control,Fixed template word,5.971339867016923e-09,7.617335651133317e-10,5.209606301903591e-09
3172,d273801b67a4ee9dd6cf507a56eecdcd2e961bfb8aeaa642b087c7847094f780,Female,spend,Neutral template control,Control,Control,Control,Fixed template word,3.183835417530645e-08,1.3199763504445627e-09,3.0518377824861886e-08
3188,ad36946b2dc909693727cdc9f8c755e27c6ffeb04e1533006fc17461000b882e,Female,spend,Neutral template control,Control,Control,Control,Fixed template word,0.0003457522252574563,2.9179342163843103e-05,0.0003165728830936132
3223,2164e589f5161d75a07e4d74f7dd081b29576ab92eed68d2e43ab02314c8bec4,Female,spend,Neutral template control,Control,Control,Control,Fixed template word,0.00010125113476533443,9.89058826235123e-05,2.3452521418221295e-06
3233,2f74cbe717cba5b8b5a381d923b9140726f8e217a54b83be0abc8ccc041d3223,Female,spend,Neutral template control,Control,Control,Control,Fixed template word,3.57865501428023e-05,2.385341076660552e-06,3.3401209066141746e-05
3234,4668fa8010f3f6c1d765780df1d6895c0c394d663d579f6cd5b5fc9e4fb66c15,Female,spend,Neutral template control,Control,Control,Control,Fixed template word,1.2592682651302312e-05,8.154338502208702e-06,4.438344149093609e-06
3236,10a7fe9ebe7391e818aa938f8938f6f973ed05337fda11c80cd4553b0d23aabb,Female,spend,Neutral template control,Control,Control,Control,Fixed template word,0.0021326534915715456,9.971405233955011e-05,0.0020329394392319955
3238,a2c3df357f405bbc5fa7cff711b367958be48401f9faa1464705ea4c8920b3f8,Female,spend,Neutral template control,Control,Control,Control,Fixed template word,0.00030982380849309266,5.963336298009381e-05,0.00025019044551299885
3239,6e8d962600c1135d07290712f850920ee6390e926c1a110a904355f5da5bc0ea,Female,spend,Neutral template control,Control,Control,Control,Fixed template word,2.6011573936557397e-05,4.878895083493262e-07,2.552368442820807e-05
3259,560bd4c9071c54375666c7b285a6d57ba28a3faba7cfe132b3bf04e128c7414e,Female,spend,Neutral template control,Control,Control,Control,Fixed template word,1.0589671546767931e-05,7.050817885101424e-07,9.884589758257789e-06
3270,cb9f80647832caa5f4e4879a03b67a08de530241a3c4dd7b79438c0f43c3510c,Female,spend,Neutral template control,Control,Control,Control,Fixed template word,3.1672054774389835e-06,9.310247151006479e-07,2.2361807623383356e-06
3285,c72134e6a620b70a10bef4d1372bd743438f1c76bc47a2f1adeae23793e50978,Female,spend,Neutral template control,Control,Control,Control,Fixed template word,0.0027127063367515802,0.00014178940909914672,0.0025709169276524335
3299,58430523009e997bb2fd3ef19c62bdda6d0fd5601f0078aa981058d89d22e065,Female,spend,Neutral template control,Control,Control,Control,Fixed template word,3.3819239320109773e-07,4.9094762033519146e-08,2.890976311675786e-07
3311,f216f6b53c428f6072a32c1a837110413d0f0ff6a0a13e28181e3dbbbfb40f10,Male,spend,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
3312,d89d008a3e9f43ceb658c9cbdf9f79ce65da96f3fba1bb653e1a49f60fd98104,Male,spend,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
3314,8ab8ad9e41e33afcd63e9320389b787e17a253a53c6f098e0ffcfddbef427634,Male,spend,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
3324,75b5990e9c4ca129efc5fc707f34f4a4283c98ab69151cbc35eb7962922fbf1c,Male,spend,Neutral template control,Control,Control,Control,Fixed template word,0.9999642372131348,0.9997146725654602,0.00024956464767456055
3326,a17817b672d46be840921c48954be188e227bc3c7dada7a9a8f97d7a603f9716,Male,spend,Neutral template control,Control,Control,Control,Fixed template word,0.9966951608657837,0.8965582847595215,0.10013687610626221
3337,9d7eab507a51285d8f8df2c31b169767f211547d60a4fdf73b7be7cb88aa893c,Male,spend,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
3340,1483aebc17357a07f143017a1b307051b66f25df678ec19bbc3aba8dd1955834,Male,spend,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
3345,c4ee5fe8472e5278dce93b3194f46fe2b3e94bb9282a2f29215be54967cbc1a8,Male,spend,Neutral template control,Control,Control,Control,Fixed template word,0.9997188448905945,0.9978629946708679,0.0018558502197265625
3385,145ae89e2be2fa3fd3c3726d95220408d27ad5f129f591a24b8a970c9e57ab70,Male,spend,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
3403,790e6e9a80da40f05d54f33b9473e683fd3713d41494b898154e9c79d071bc2a,Male,spend,Neutral template control,Control,Control,Control,Fixed template word,0.9999998807907104,0.9999960660934448,3.814697265625e-06
3408,8134b6ad065ea753dbcf34615f5c665bb7f2f6707740e19f8c3807bf86667bc7,Male,spend,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
3410,a3e7fc9328734374d54721e2862d5a8f559281c542cf6ac61be16a60da4abc67,Male,spend,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
3411,acd2030ed148d5683f7f6a2672c9c33e71bfe5b6edd15bc2c77254d1b489fdd1,Male,spend,Neutral template control,Control,Control,Control,Fixed template word,0.9999260902404785,0.9998834133148193,4.267692565917969e-05
3413,42b178fd1abfbd2114dd97ad2973749a9ddb3ee712f32972d01090ac80736abd,Male,spend,Neutral template control,Control,Control,Control,Fixed template word,0.9999469518661499,0.9999250173568726,2.193450927734375e-05
3418,5a1e9f7969ce8f85c9bb07dde5692ca390a010d7c4ef017fa4fdfb3fe62cd67e,Male,spend,Neutral template control,Control,Control,Control,Fixed template word,1.0,0.9999985694885254,1.430511474609375e-06
3436,115422d8909bb0943b0323a0ff7ecab0cb14187cf9ee59a09071d1537bb2bca3,Male,spend,Neutral template control,Control,Control,Control,Fixed template word,0.9994753003120422,0.9696522355079651,0.02982306480407715
3444,dc93530e0f481322177accdf5c826b29e5f3b3f8343da7efa06439ad9167f4ae,Male,spend,Neutral template control,Control,Control,Control,Fixed template word,0.9999994039535522,0.9999955892562866,3.814697265625e-06
3448,797dce08f455bace2edbbe5e2301e097a8b3ef734a91431c1be8b9c52ffb800d,Male,spend,Neutral template control,Control,Control,Control,Fixed template word,0.9811939597129822,0.9741466641426086,0.007047295570373535
3458,0eed101bdb0f8f86c092daadd41633adce70481cf472b0d452a344a52463ac72,Male,spend,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
3466,087f687cccbb22a943c59a9e20786f634fc8887b142389ebfbb809bbeeb433ad,Male,spend,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
3478,3d0bed2b5af2bb26ff01a463b0fa7744a01c6be580a993baf026a99835a1f93d,Male,spend,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
3479,7ba29d9eedf8320d7eb254633a96a82f393c867fb130314ac60b222cbd9c5fa3,Male,spend,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
3504,297012ffc9ed6a52ad5d2ce74d58036f1a1bcc97d6961a6dbe0f00922d9ccc11,Male,spend,Neutral template control,Control,Control,Control,Fixed template word,0.9985474944114685,0.9847465753555298,0.01380091905593872
3513,f3b302268fb256fff225f78543b27536999f2acb119943e1084c78a25aa5efbc,Male,spend,Neutral template control,Control,Control,Control,Fixed template word,0.9999957084655762,0.9999974966049194,-1.7881393432617188e-06
3515,6227108734b1a0ba0024f25fe4853a4bb1c1a005125bbc3c5006dba71b9e3924,Male,spend,Neutral template control,Control,Control,Control,Fixed template word,0.9999971389770508,0.9999889135360718,8.225440979003906e-06
3530,5ea000af9efeccf2529c52cc4a07fefb4692e29a107974b4419e797783aae5bf,Female,spend,Neutral template control,Control,Control,Control,Fixed template word,3.337635280331597e-05,5.6497760851925705e-06,2.7726576718123397e-05
3552,af54a490e8de2344a519d815721b1dd306157940c0ff20a309138f8c22282fd5,Female,spend,Neutral template control,Control,Control,Control,Fixed template word,2.038560253936339e-08,5.183466988967211e-10,1.986725584046667e-08
3554,20ca44bc5e801e1aef6d79b0d54048c3248fa0bd6fc473de2abfa911be21630e,Female,spend,Neutral template control,Control,Control,Control,Fixed template word,1.2830723790102638e-06,2.4260412345711302e-08,1.2588119666645525e-06
3564,d4b908f6c162adf75e96d60848ac40a56fc2195637121e9343b6f4e15d5fde29,Female,spend,Neutral template control,Control,Control,Control,Fixed template word,4.9537879931449424e-06,5.51898392586736e-06,-5.651959327224176e-07
3572,4b843732d1cd090495ffd2b270d0a96efc9d25bc1f701f7f1faaea9e89ce24bd,Female,spend,Neutral template control,Control,Control,Control,Fixed template word,0.006265406496822834,0.000813539489172399,0.005451867007650435
3573,7aa72c85a27c84d53db9f6d49ec5c003899b567ce86fc2e3068a789d981a2cad,Female,spend,Neutral template control,Control,Control,Control,Fixed template word,0.0017529798205941916,0.0002291920391144231,0.0015237877814797685
3594,302c48b7836010d1ab166484dcf9224543eadf5a09fda5aa69af44ac2c20a8d8,Female,spend,Neutral template control,Control,Control,Control,Fixed template word,3.0142794003040763e-06,1.2880069562015706e-06,1.7262724441025057e-06
3596,75062b956f1020c7b20a4ffc3bf24cb1f6b5880d4ec31e3187955e304ae5d674,Female,spend,Neutral template control,Control,Control,Control,Fixed template word,7.908900442998856e-05,3.7274426745170786e-07,7.871626016253686e-05
3608,a81de662ddd0285703d60b150be79521a08134c46b998bec1a807950263c3c9f,Female,spend,Neutral template control,Control,Control,Control,Fixed template word,1.8263855963596143e-05,8.807018048173632e-07,1.738315415877878e-05
3609,924f6ab358bd89770d37408d1abd6a4ee1eacf22ba11ea3020ad1aa13abbf999,Female,spend,Neutral template control,Control,Control,Control,Fixed template word,1.601069925527554e-05,1.1629784921751707e-06,1.484772076310037e-05
3627,22ba055f1b7740786325713b5f30878bf1d335c8854b292b9a6359c3cf24e477,Female,spend,Neutral template control,Control,Control,Control,Fixed template word,0.0013276416575536132,0.00011302025086479262,0.0012146214066888206
3632,503c61d201aca6234ec0f185992cdb0561134b8a4b6948f802fd8fb2bae18aba,Female,spend,Neutral template control,Control,Control,Control,Fixed template word,0.00021575306891463697,5.735093873227015e-05,0.00015840213018236682
3651,9a19be5b9c4f35d7eeae5f701efae8612d137669122861d88a607fb1d5a53b33,Female,spend,Neutral template control,Control,Control,Control,Fixed template word,1.2295375384496765e-08,3.9520103856105493e-10,1.190017434593571e-08
3652,15dbf65c4f51b9e8b5b8a7177d1e89f33aa0224c331a5d26489aaac15b62d7de,Female,spend,Neutral template control,Control,Control,Control,Fixed template word,8.174905197222415e-10,3.6191587921008406e-11,7.812989318012331e-10
3661,35576cc54e222c93652643966b2a20c3c6ea0ce6265e4965f0c563a35fee2688,Female,spend,Neutral template control,Control,Control,Control,Fixed template word,9.093130159953944e-08,2.61895505282439e-09,8.831234654671505e-08
3686,342e1d62a46d5366dddf0575547062d77b497fa7fd5d4acd6bbd186ca2740085,Female,spend,Neutral template control,Control,Control,Control,Fixed template word,1.0567224251190055e-07,3.645525836759589e-08,6.921698414430466e-08
3703,81a1bd3589c569c7d322616863dd590b5b4d9d39517058660dc16c42d5251fc9,Female,spend,Neutral template control,Control,Control,Control,Fixed template word,1.2310084684941103e-06,2.1341406863939483e-08,1.2096670616301708e-06
3704,3518de2590830fcfa8e673b4738b4c0dd7e9ae33852b4577af4d4a2650ac97e3,Female,spend,Neutral template control,Control,Control,Control,Fixed template word,8.842786769491795e-07,5.1379760890313264e-08,8.328989160588662e-07
3705,f00ddeed8a117640a25ee879c2f58b0798008187b497b5a2e6e636dcb7c5ae47,Female,spend,Neutral template control,Control,Control,Control,Fixed template word,4.6063387344474904e-06,1.419765283117158e-07,4.464362206135775e-06
3716,4ff8f6281bc4ef0fc05a0b702c63590210b126429c7df78bbc03dc67de378aab,Female,spend,Neutral template control,Control,Control,Control,Fixed template word,1.0456317340867827e-06,1.759176448956623e-08,1.0280399695972164e-06
3736,d3d1b9b2deba5d53a01642eecd3921c933cbe392e66826e95cdddc14f0b10ef7,Female,spend,Neutral template control,Control,Control,Control,Fixed template word,3.172852757415967e-06,1.9325312905493774e-07,2.9795996283610293e-06
3759,e3d725be681f0922255770d53efc5dc834dc4e558e72d38605a036fcd2b77fd4,Female,spend,Neutral template control,Control,Control,Control,Fixed template word,6.069456503610127e-05,1.0260900126013439e-05,5.043366491008783e-05
3765,424993d16ca57e90744d3d9322498789b5264671999ae6acb2d6c95a02dbd104,Female,spend,Neutral template control,Control,Control,Control,Fixed template word,3.4508972021285444e-05,4.2269772393410676e-07,3.408627429735134e-05
4,286f2e9478512728496dc0b830e96e0016b8a18c93add352d9f048e3f4ce75c8,Male,time,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
7,7e3f8d68e91787b122cbd030a92a9ab90afed20244feb271b97bf6572759793a,Male,time,Neutral template control,Control,Control,Control,Fixed template word,1.0,0.9999997615814209,2.384185791015625e-07
16,d7143423aa8c6dc4d94ad20cf7b359d38fb8ea9e1061ed6c405f9e9b72babd6b,Male,time,Neutral template control,Control,Control,Control,Fixed template word,1.0,0.9999955892562866,4.410743713378906e-06
19,c9835b116c009348643581f9afc17af1ad32690e904955220e5a848d059c43a3,Male,time,Neutral template control,Control,Control,Control,Fixed template word,0.9975753426551819,0.9208848476409912,0.07669049501419067
37,46dc80b06f084a4a61d8edcbc913dc2285bd176121d3963cc2db9ee09a7ef432,Female,time,Neutral template control,Control,Control,Control,Fixed template word,0.0005682508344762027,4.829297722608317e-06,0.0005634215367535944
48,eab13b11a95538b821f899a59f8c52c05bd737675fe02cc432c56edf40240460,Female,time,Neutral template control,Control,Control,Control,Fixed template word,9.925355893072862e-13,1.989762894109414e-14,9.726379603661921e-13
61,45dec0ec91836564fda1291872d30c7ceb167b6d1d883cf065a59354719fe8f0,Female,time,Neutral template control,Control,Control,Control,Fixed template word,4.338883766163981e-11,3.9956460449325215e-13,4.298927305714656e-11
64,4091d069b5bc18554993239279dd7c8ae14caddecad5063d44c2a11fa45be213,Female,time,Neutral template control,Control,Control,Control,Fixed template word,8.51690679787298e-12,2.1792302391885482e-13,8.298983773954126e-12
92,7290b3c6edf47b7fa1f8720264d7772f535b784d6a93716d3dcb426e9453d379,Male,time,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
115,00c4d8cfa354fcef4b67e82f169c3fa441d142724519afa884a9cae0a4648806,Male,time,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
121,7ef27c17f837313f6384c1d8379dcb67b6a08b509f9a1a5d6e6a1a089e475b63,Male,time,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
123,895a6b57f8f2e7e7be9196abbd1880f27fa06c193488ddb38f8022e655e4eaf5,Male,time,Neutral template control,Control,Control,Control,Fixed template word,0.9999998807907104,0.9999998807907104,0.0
127,f7ffe55d6c508cd144a75d6675981f39c0cc9c1264c8effdf68755c1896f55a7,Male,time,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
132,e54a1f51d03a7b144ee7c6e7eec0e645b454f475de4418bbbc1bf89df99b41dd,Male,time,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
144,14a8e82117299a3e935cda65f25f0fc86f8083ab4e8a497e30d13c85f3ce787d,Male,time,Neutral template control,Control,Control,Control,Fixed template word,0.9999998807907104,0.9999998807907104,0.0
146,c8cfa5bbefc8da9083a1a30a1f041f1c3b264f63fcd8689527074f3155dc6b49,Male,time,Neutral template control,Control,Control,Control,Fixed template word,0.9999998807907104,1.0,-1.1920928955078125e-07
158,108b786748a09bba3d19ac24f54056ec4a2109761b471e9d57c399dd38684e26,Male,time,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
159,d8402fe35dfa29aecc0ba7259a02920e76c42be35d95e07eb2cc9f078bf812ff,Male,time,Neutral template control,Control,Control,Control,Fixed template word,0.9999830722808838,0.9999845027923584,-1.430511474609375e-06
161,098cc5d40cf34b21605c1a81892dd3893d8e0ae1ac460c09434b6e729ef39d45,Male,time,Neutral template control,Control,Control,Control,Fixed template word,0.9999732971191406,0.9998146891593933,0.00015860795974731445
166,637e8a2b1007ecc855f534dd5c63d7ad30a8df0e04fa0ffebf93385bfae8e429,Male,time,Neutral template control,Control,Control,Control,Fixed template word,0.999992847442627,0.9999986886978149,-5.841255187988281e-06
181,a8a4e51d485d419913117b3b53ec5cda87629a138cefaba05f08c2e1d05d0d10,Male,time,Neutral template control,Control,Control,Control,Fixed template word,0.999716579914093,0.9996978044509888,1.8775463104248047e-05
182,f8086bf4814c4e9040a83d12de48bafb80be677e518d09351eed874f88a22500,Male,time,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
190,9a5bc3e8b16b9c608137925508ef5ef007443b1fff11384e4c8a25b34426ebff,Male,time,Neutral template control,Control,Control,Control,Fixed template word,0.9999995231628418,0.9999997615814209,-2.384185791015625e-07
192,afeab854d762296d18df53f9b26d9ca11bd046de6f70a4e546fc9e64bad4f068,Male,time,Neutral template control,Control,Control,Control,Fixed template word,0.9999963045120239,0.9999943971633911,1.9073486328125e-06
196,3ed8fc3f28085b04bb7a71ff8f96de2ed4b3cf453152cea5d3f5b066eb8ace28,Male,time,Neutral template control,Control,Control,Control,Fixed template word,0.9999973773956299,0.9999979734420776,-5.960464477539062e-07
206,84089b77c4c302e41c934a9b9548ed70c4777b2906d788b05c47791198212b84,Male,time,Neutral template control,Control,Control,Control,Fixed template word,0.9999890327453613,0.9999792575836182,9.775161743164062e-06
209,a18c4d9e66471a077ec663717a9a0aeec53a9c15fee9beac080c43cb3dbdf396,Male,time,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
231,f0227cb2cd17e2412335e71a0de5038ac546298de1cefec6926e192ed237c65d,Male,time,Neutral template control,Control,Control,Control,Fixed template word,0.9996213912963867,0.998763918876648,0.0008574724197387695
246,cc8b5ce5fbc1855ec98946ce88c6f73d86e1b9d44af63f43d3f699210fdf0970,Male,time,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
252,92df0438fd9f5c0568800a9e325ed655aa2e07f31315337f013afa2fa4a76461,Male,time,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
254,11b550968fa31dabefb2a4a7d06b5067a00fc36084922bc5cccab92d19ee630c,Male,time,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
261,21c4ae2894310655fbc4dee221ba4833cb7aca12c905386ff5d3022b1c232cf0,Male,time,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
263,fefa6b976c538e4f5dcd8c9c1ff7862ed7a29f21aeee76a192aa0dc975c8907b,Male,time,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
271,b081720db5bbb687cddfcdb7ac93df99b1fe718dabcef58bf986d1a858ad00f6,Male,time,Neutral template control,Control,Control,Control,Fixed template word,0.9999998807907104,0.9999997615814209,1.1920928955078125e-07
278,ee43a078d391af9de91de4ba92bb474b414e4b177991062b002d404c07f520ae,Male,time,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
292,040efee1ab1f96c66b84e013c89d98c0828d4ab7f9b25e3c61ad651039934aac,Female,time,Neutral template control,Control,Control,Control,Fixed template word,1.4591699937227531e-07,1.1703573363774922e-06,-1.0244403370052169e-06
305,6c519faecd6c9b98534830249da5c44926ed39f46f334c052d8cf63409548bc4,Female,time,Neutral template control,Control,Control,Control,Fixed template word,3.4201977996417554e-06,5.542613962461473e-06,-2.122416162819718e-06
324,49af08b03467b47c0ce2d3bcf1e0f3c990d38f741a5b6e5e9b80fbb3846e2c87,Female,time,Neutral template control,Control,Control,Control,Fixed template word,0.0010499490890651941,0.0005668749217875302,0.00048307416727766395
331,7be65fc0681060b708b40f9e261c56f48e5c2059c548754f3f17e484f13a3e07,Female,time,Neutral template control,Control,Control,Control,Fixed template word,2.4042649329203414e-06,1.9794179024756886e-06,4.2484703044465277e-07
347,f57d9f1baa11a758d681bdc2bd6bab0bd32f24827e76f270b2a212736b772ce3,Female,time,Neutral template control,Control,Control,Control,Fixed template word,5.535519449040294e-06,1.3165308700990863e-05,-7.62978925195057e-06
353,cbcfd2fb86499b5ede6b46fe0fe892d04ef7cf4a5a391c2f94472126029d7c72,Female,time,Neutral template control,Control,Control,Control,Fixed template word,7.488484698114917e-05,5.024596975999884e-05,2.4638877221150324e-05
367,2ca6c935e2c4cae97965362fcb8e1a8ffec3ae269465d19b951094df414a61ee,Female,time,Neutral template control,Control,Control,Control,Fixed template word,0.000262949091847986,0.00019113036978524178,7.18187220627442e-05
373,57f872fb13ab5a46c902d8794553f171219ab88211b7691e226a7ba4bd0afc34,Female,time,Neutral template control,Control,Control,Control,Fixed template word,1.857316611619808e-08,1.6566518823424303e-08,2.0066472927737777e-09
375,11829fa7f7c48e67d4f698986b159cbdcff6613c7ae82458d331a9204d0e4604,Female,time,Neutral template control,Control,Control,Control,Fixed template word,1.0529561222938355e-07,9.7427296452679e-08,7.868315776704549e-09
376,781e3664fc419bbe4d0a769e472d81aef515359f0e4a858f221cc18ec30ea7d8,Female,time,Neutral template control,Control,Control,Control,Fixed template word,1.663995696787879e-08,2.0454150373439006e-08,-3.814193405560218e-09
422,21b6e0da8d8ff39b051270feae9db2a6a7cff05b40f8312e2726e76b11a7accc,Female,time,Neutral template control,Control,Control,Control,Fixed template word,0.0011859778314828873,0.003809514455497265,-0.0026235366240143776
432,b8a1b36601baa35e17beee2307de9142242a2434028686bade823f4b40b90d75,Female,time,Neutral template control,Control,Control,Control,Fixed template word,3.394490306618536e-07,5.526587756321533e-07,-2.1320974497029965e-07
437,e6f2d3b369b6064bcb8a695a51f25465a30164deb035d8d0fe4859e73cc0efb3,Female,time,Neutral template control,Control,Control,Control,Fixed template word,1.3688196531802532e-07,7.281243341594745e-08,6.406953190207787e-08
452,25182d449363cefe4946de5adb4bd1eabe06e2aa621c6c4a96cb7110b042dd33,Female,time,Neutral template control,Control,Control,Control,Fixed template word,0.00010813582775881514,7.597913645440713e-05,3.2156691304408014e-05
466,e16d94ef68048f46c22989ee9f8976176b65f518645782e651236c25ec522636,Female,time,Neutral template control,Control,Control,Control,Fixed template word,3.0298479032353498e-05,0.0004305657057557255,-0.000400267226723372
